"","id","date","time","timezone","user_id","tweet","mentions","urls","hashtags","place","photos","hashtags.1","near","processed_tweets","tweets_tokens","triggers","triggers2","triggers3","all_triggers","LOC"
"4852",4.74e+17,"03/06/2014",11:44:51,8,267118795,"Wtf I bought the wrong chewing gum... Green tea mint flavour like some kind of shampoo smell. íÁŒôŒÖŒ_íÁŒôŒÖŒ_íÁŒôŒÖŒ_íÁŒôŒÖŒ_","[]","[]","[]","North-East Region, Singapore","[]","[]","Singapore","wtf i bought the wrong chewing gum green tea mint flavour like some kind of shampoo smell","['wtf', 'i', 'bought', 'the', 'wrong', 'chewing', 'gum', 'green', 'tea', 'mint', 'flavour', 'like', 'some', 'kind', 'of', 'shampoo', 'smell']",NA,NA,"shampoo","shampoo",NA
"4853",4.74e+17,"03/06/2014",08:18:24,8,301727881,"That bbq smell is still here íÁŒôŒÖŒ_","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","that bbq smell is still here","['that', 'bbq', 'smell', 'is', 'still', 'here']",NA,NA,"bbq","bbq",NA
"4854",4.73e+17,"02/06/2014",21:23:28,8,84230887,"What a run around the lake...  Jasmine smell so strong....  Thanks mezztro @ West Coast Park  http://instagram.com/p/ovkNEgCVbP/í‰Œæ","[]","['http://instagram.com/p/ovkNEgCVbP/']","[]","Central Region, Singapore","[]","[]","Singapore","what a run around the lake jasmine smell so strong thanks mezztro  west coast park http instagram compovknegcvbp","['what', 'a', 'run', 'around', 'the', 'lake', 'jasmine', 'smell', 'so', 'strong', 'thanks', 'mezztro', 'west', 'coast', 'park', 'http', 'instagram', 'compovknegcvbp']",NA,NA,"jasmine","jasmine","west coast park"
"4855",4.73e+17,"02/06/2014",18:47:34,8,409021683,"wowz someone smell so nice","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","wowz someone smell so nice","['wowz', 'someone', 'smell', 'so', 'nice']",NA,NA,"someone","someone",NA
"4856",4.73e+17,"02/06/2014",18:01:36,8,317937352,"Outside smell like tomyamíÁŒôŒÖŒ©íÁŒôŒÖŒ©","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","outside smell like tomyam","['outside', 'smell', 'like', 'tomyam']",NA,NA,"outside","outside",NA
"4857",4.73e+17,"02/06/2014",17:10:14,8,51937589,"Sprayed too much deodorant cry I will become the person they don't want to smell","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","sprayed too much deodorant cry i will become the person they dont want to smell","['sprayed', 'too', 'much', 'deodorant', 'cry', 'i', 'will', 'become', 'the', 'person', 'they', 'dont', 'want', 'to', 'smell']",NA,NA,NA,NA,NA
"4858",4.73e+17,"02/06/2014",15:56:58,8,614408622,"@JasmineJLYY im cleaner lahh. My mouth smell like rose siaaa íÁŒôŒÖŒ_íÁŒôŒÖŒ_ leeminho love my mouth. íÁŒôŒÖŒ‰íÁŒôŒÍŒ´","[]","[]","[]","North-East Region, Singapore","[]","[]","Singapore","im cleaner lahh my mouth smell like rose siaaa  leeminho love my mouth","['im', 'cleaner', 'lahh', 'my', 'mouth', 'smell', 'like', 'rose', 'siaaa', 'leeminho', 'love', 'my', 'mouth']",NA,"siaaa","mouth","siaaa mouth",NA
"4859",4.73e+17,"02/06/2014",15:42:49,8,122302074,"Girls who smell nice tho","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","girls who smell nice tho","['girls', 'who', 'smell', 'nice', 'tho']",NA,NA,NA,NA,NA
"4860",4.73e+17,"02/06/2014",14:20:39,8,740609246,"First time drink í«ŒÁŒèí©Œ_Œ«íÂŒçŒ_ with literally the íÂŒçŒ_ smell","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","first time drink  with literally the  smell","['first', 'time', 'drink', 'with', 'literally', 'the', 'smell']",NA,NA,NA,NA,NA
"4861",4.73e+17,"02/06/2014",14:14:25,8,177895003,"I still hate the smell of the cream","[]","[]","[]","West Region, Singapore","[]","[]","Singapore","i still hate the smell of the cream","['i', 'still', 'hate', 'the', 'smell', 'of', 'the', 'cream']",NA,NA,NA,NA,NA
"4862",4.73e+17,"02/06/2014",11:14:54,8,59820521,"@dearhappycalli sashimi smell? íÁŒôŒÖŒë","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","sashimi smell","['sashimi', 'smell']",NA,NA,"sashimi","sashimi",NA
"4863",4.73e+17,"02/06/2014",00:58:00,8,98845696,"Sweat so much just now and feel sticky and got d sweat smell , but just too tired to go bathe .","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","sweat so much just now and feel sticky and got d sweat smell but just too tired to go bathe","['sweat', 'so', 'much', 'just', 'now', 'and', 'feel', 'sticky', 'and', 'got', 'd', 'sweat', 'smell', 'but', 'just', 'too', 'tired', 'to', 'go', 'bathe']",NA,NA,"sweat","sweat",NA
"4864",4.73e+17,"02/06/2014",00:24:11,8,606207838,"Wakao that guy perspired and have that stinky sour smell. Now the the whole bus has it.","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","wakao that guy perspired and have that stinky sour smell now the the whole bus has it","['wakao', 'that', 'guy', 'perspired', 'and', 'have', 'that', 'stinky', 'sour', 'smell', 'now', 'the', 'the', 'whole', 'bus', 'has', 'it']",NA,NA,"sour","sour",NA
"4865",4.73e+17,"01/06/2014",21:13:15,8,1031010470,"@riawiaaa daripada sleepy jadi awake pasal ni. I just want to smell him hahahahaha","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","daripada sleepy jadi awake pasal ni i just want to smell him hahahahaha","['daripada', 'sleepy', 'jadi', 'awake', 'pasal', 'ni', 'i', 'just', 'want', 'to', 'smell', 'him', 'hahahahaha']",NA,NA,NA,NA,"daripada sleepy jadi"
"4866",4.73e+17,"01/06/2014",20:52:41,8,256498414,"The cigarette smell íÁŒôŒÖŒÍ","[]","[]","[]","West Region, Singapore","[]","[]","Singapore","the cigarette smell","['the', 'cigarette', 'smell']",NA,NA,"cigarette","cigarette",NA
"4867",4.73e+17,"01/06/2014",19:53:23,8,1031010470,"@EpolHenx eh please eh. The door open je tros smell seh. Tssskkk","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","eh please eh the door open je tros smell seh tssskkk","['eh', 'please', 'eh', 'the', 'door', 'open', 'je', 'tros', 'smell', 'seh', 'tssskkk']",NA,NA,"tros","tros",NA
"4868",4.73e+17,"01/06/2014",16:08:00,8,119296943,"RT @makhlukartsing: That sudden lingering smell of rain. Foresee full embracement of fornication weather. Holyliii........~","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","rt that sudden lingering smell of rain foresee full embracement of fornication weather holyliii","['rt', 'that', 'sudden', 'lingering', 'smell', 'of', 'rain', 'foresee', 'full', 'embracement', 'of', 'fornication', 'weather', 'holyliii']","rain",NA,"lingering","rain  lingering",NA
"4869",4.73e+17,"01/06/2014",14:58:01,8,37813310,"this guy has such a weird smellíÁŒôŒÖŒê","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","this guy has such a weird smell","['this', 'guy', 'has', 'such', 'a', 'weird', 'smell']",NA,NA,"weird","weird",NA
"4870",4.73e+17,"01/06/2014",13:38:25,8,173163637,"Smell of smoke...nose dying...","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","smell of smoke nose dying","['smell', 'of', 'smoke', 'nose', 'dying']","smoke",NA,NA,"smoke",NA
"4871",4.73e+17,"01/06/2014",12:43:46,8,702893280,"@Siyixoxo better than cow dung smell","['siyixoxo']","[]","[]","North-East Region, Singapore","[]","[]","Singapore","better than cow dung smell","['better', 'than', 'cow', 'dung', 'smell']",NA,NA,"dung","dung",NA
"4872",4.73e+17,"01/06/2014",12:06:26,8,304892758,"@peekaboooz No.. i can smell long hours being stuck in school....","['peekaboooz']","[]","[]","North Region, Singapore","[]","[]","Singapore","no i can smell long hours being stuck in school","['no', 'i', 'can', 'smell', 'long', 'hours', 'being', 'stuck', 'in', 'school']",NA,NA,NA,NA,NA
"4873",4.73e+17,"01/06/2014",09:34:48,8,302409845,"I smell #bakchang !","[]","[]","['#bakchang']","North-East Region, Singapore","[]","['#bakchang']","Singapore","i smell","['i', 'smell']",NA,NA,NA,NA,NA
"4874",4.73e+17,"01/06/2014",08:54:55,8,251891816,"I swear I smell damn nice.","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","i swear i smell damn nice","['i', 'swear', 'i', 'smell', 'damn', 'nice']",NA,NA,NA,NA,NA
"4875",4.73e+17,"31/05/2014",22:19:10,8,493112937,"That thing prevents the smoke smell from the bbq . I call it the smoke sucker 2014 . Lol . First timeí¢ŒóŒ_  http://instagram.com/p/oqg_ZtOX9b/í‰Œæ","[]","['http://instagram.com/p/oqg_ZtOX9b/']","[]","North-East Region, Singapore","[]","[]","Singapore","that thing prevents the smoke smell from the bbq i call it the smoke sucker 2014 lol first time http instagram compoqgztox9b","['that', 'thing', 'prevents', 'the', 'smoke', 'smell', 'from', 'the', 'bbq', 'i', 'call', 'it', 'the', 'smoke', 'sucker', '2014', 'lol', 'first', 'time', 'http', 'instagram', 'compoqgztox9b']",NA,NA,"smoke","smoke",NA
"4876",4.73e+17,"31/05/2014",21:14:09,8,720888115,"I still remember how your perfume smell like","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","i still remember how your perfume smell like","['i', 'still', 'remember', 'how', 'your', 'perfume', 'smell', 'like']",NA,NA,"perfume","perfume",NA
"4877",4.73e+17,"31/05/2014",20:46:23,8,163356350,"I smell salted caramel @ home 0_0","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","i smell salted caramel  home 00","['i', 'smell', 'salted', 'caramel', 'home', '00']",NA,NA,NA,NA,NA
"4878",4.73e+17,"31/05/2014",18:04:28,8,499654626,"hahah when kenneth korkor touched my smell duck soft toy.  HAHAHAHAH he was like "" eeeeeeeee your smelly duck again ""","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","hahah when kenneth korkor touched my smell duck soft toy hahahahah he was like  eeeeeeeee your smelly duck again","['hahah', 'when', 'kenneth', 'korkor', 'touched', 'my', 'smell', 'duck', 'soft', 'toy', 'hahahahah', 'he', 'was', 'like', 'eeeeeeeee', 'your', 'smelly', 'duck', 'again']",NA,NA,"my","my",NA
"4879",4.73e+17,"31/05/2014",16:47:30,8,96479934,"Nothing beats the smell of #homemade #chilli #ikanbilis and #darkrum #mohjito ... Saturday #snacking @í¢ŒóŒ_  http://instagram.com/p/op7CFcSFnx/í‰Œæ","[]","['http://instagram.com/p/op7CFcSFnx/']","['#homemade', '#chilli', '#ikanbilis', '#darkrum', '#mohjito', '#snacking']","East Region, Singapore","[]","['#homemade', '#chilli', '#ikanbilis', '#darkrum', '#mohjito', '#snacking']","Singapore","nothing beats the smell of and saturday  http instagram compop7cfcsfnx","['nothing', 'beats', 'the', 'smell', 'of', 'and', 'saturday', 'http', 'instagram', 'compop7cfcsfnx']","saturday",NA,NA,"saturday",NA
"4880",4.73e+17,"31/05/2014",15:52:02,8,38816961,"Yu Lee told me she's at Bath and Bodyworks and that she can smell me in the store. HAHA íÁŒôŒÖŒÅ","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","yu lee told me shes at bath and bodyworks and that she can smell me in the store haha","['yu', 'lee', 'told', 'me', 'shes', 'at', 'bath', 'and', 'bodyworks', 'and', 'that', 'she', 'can', 'smell', 'me', 'in', 'the', 'store', 'haha']",NA,NA,NA,NA,NA
"4881",4.73e+17,"31/05/2014",15:23:07,8,1542578605,"I totally smell like Abercrombie's perfume rn íÁŒôŒ»ŒÊíÁŒôŒÖŒ‰íÁŒôŒÍŒ´íÁŒôŒïŒë","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","i totally smell like abercrombies perfume rn","['i', 'totally', 'smell', 'like', 'abercrombies', 'perfume', 'rn']",NA,"perfume","totally","perfume totally",NA
"4882",4.73e+17,"31/05/2014",13:03:54,8,93671452,"The lift has this burnt smell. I feel like it will explode anytime. HAHAHA","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","the lift has this burnt smell i feel like it will explode anytime hahaha","['the', 'lift', 'has', 'this', 'burnt', 'smell', 'i', 'feel', 'like', 'it', 'will', 'explode', 'anytime', 'hahaha']",NA,NA,"burnt","burnt",NA
"4883",4.73e+17,"31/05/2014",10:32:57,8,971695490,"My Vivo outlet when I take out all the washing thing the smell like shit feel Ike vomit.aft after so long","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","my vivo outlet when i take out all the washing thing the smell like shit feel ike vomit aft after so long","['my', 'vivo', 'outlet', 'when', 'i', 'take', 'out', 'all', 'the', 'washing', 'thing', 'the', 'smell', 'like', 'shit', 'feel', 'ike', 'vomit', 'aft', 'after', 'so', 'long']",NA,"shit",NA,"shit",NA
"4884",4.72e+17,"30/05/2014",20:06:05,8,576912505,"I can smell my own hair pic.twitter.com/hUi2kBA1Na","[]","[]","[]","West Region, Singapore","['https://pbs.twimg.com/media/Bo4eMveIEAEwPB-.jpg']","[]","Singapore","i can smell my own hair pic twitter comhui2kba1na","['i', 'can', 'smell', 'my', 'own', 'hair', 'pic', 'twitter', 'comhui2kba1na']",NA,NA,NA,NA,NA
"4885",4.72e+17,"30/05/2014",18:56:48,8,364285704,"@firdaus_Mike Go smell yourself. Bet you'd love it more than me. íÁŒôŒÖŒ_","['firdaus_mike']","[]","[]","West Region, Singapore","[]","[]","Singapore","mike go smell yourself bet youd love it more than me","['mike', 'go', 'smell', 'yourself', 'bet', 'youd', 'love', 'it', 'more', 'than', 'me']",NA,NA,NA,NA,NA
"4886",4.72e+17,"30/05/2014",18:16:36,8,485749940,"Omg this smell..","[]","[]","[]","West Region, Singapore","[]","[]","Singapore","omg this smell","['omg', 'this', 'smell']",NA,NA,"this","this",NA
"4887",4.72e+17,"30/05/2014",15:42:29,8,1394131489,"I can smell the minty toothpaste from my mouth","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","i can smell the minty toothpaste from my mouth","['i', 'can', 'smell', 'the', 'minty', 'toothpaste', 'from', 'my', 'mouth']",NA,NA,NA,NA,NA
"4888",4.72e+17,"30/05/2014",11:37:54,8,176043260,"@DarrolTee blur sia! Wouldn't the smell get to you? íÁŒôŒÖŒƒíÁŒôŒÖŒ‰","['darroltee']","[]","[]","North-East Region, Singapore","[]","[]","Singapore","blur sia wouldnt the smell get to you","['blur', 'sia', 'wouldnt', 'the', 'smell', 'get', 'to', 'you']",NA,NA,NA,NA,NA
"4889",4.72e+17,"30/05/2014",10:11:54,8,342551069,"Stinky, can even smell from here. WTF #halitosis","[]","[]","['#halitosis']","Central Region, Singapore","[]","['#halitosis']","Singapore","stinky can even smell from here wtf","['stinky', 'can', 'even', 'smell', 'from', 'here', 'wtf']",NA,NA,NA,NA,NA
"4890",4.72e+17,"30/05/2014",01:22:19,8,553889893,"@Cqyy i finish already, gonna rest awhile before sleep. If not whole room cig smell, she confirm chop me.","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","i finish already gonna rest awhile before sleep if not whole room cig smell she confirm chop me","['i', 'finish', 'already', 'gonna', 'rest', 'awhile', 'before', 'sleep', 'if', 'not', 'whole', 'room', 'cig', 'smell', 'she', 'confirm', 'chop', 'me']",NA,NA,"cig","cig",NA
"4891",4.72e+17,"30/05/2014",00:16:42,8,936585774,"My dad, being the culprit - who brought the cats to his room has escaped from the unpalatable smell, leaving my poor mum to clean up -","[]","[]","[]","West Region, Singapore","[]","[]","Singapore","my dad being the culprit who brought the cats to his room has escaped from the unpalatable smell leaving my poor mum to clean up","['my', 'dad', 'being', 'the', 'culprit', 'who', 'brought', 'the', 'cats', 'to', 'his', 'room', 'has', 'escaped', 'from', 'the', 'unpalatable', 'smell', 'leaving', 'my', 'poor', 'mum', 'to', 'clean', 'up']",NA,NA,"unpalatable","unpalatable",NA
"4892",4.72e+17,"29/05/2014",23:27:07,8,615195266,"My cardigan smell of new born baby.. so nice","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","my cardigan smell of new born baby so nice","['my', 'cardigan', 'smell', 'of', 'new', 'born', 'baby', 'so', 'nice']","born",NA,"cardigan","born  cardigan",NA
"4893",4.72e+17,"29/05/2014",22:02:41,8,1934703157,"í¢ŒóŒì@SGAG_SG: All the students in Singapore are like... #OhThatSweetSmell  pic.twitter.com/Ttf64fpnTqí¢ŒóŒù i only smell extra classes -.-","['sgag_sg']","[]","['#ohthatsweetsmell']","North-East Region, Singapore","['https://pbs.twimg.com/media/BozvBnNIAAA6Auy.png']","['#ohthatsweetsmell']","Singapore","sg all the students in singapore are like pic twitter comttf64fpntq i only smell extra classes","['sg', 'all', 'the', 'students', 'in', 'singapore', 'are', 'like', 'pic', 'twitter', 'comttf64fpntq', 'i', 'only', 'smell', 'extra', 'classes']",NA,NA,"only","only",NA
"4894",4.72e+17,"29/05/2014",20:41:37,8,206676373,"Smt fried. Smt that smell damn nice. Smt salty. Smt once eaten will make me feel guilty. Smt just smt! #poeticcraving","[]","[]","['#poeticcraving']","West Region, Singapore","[]","['#poeticcraving']","Singapore","smt fried smt that smell damn nice smt salty smt once eaten will make me feel guilty smt just smt","['smt', 'fried', 'smt', 'that', 'smell', 'damn', 'nice', 'smt', 'salty', 'smt', 'once', 'eaten', 'will', 'make', 'me', 'feel', 'guilty', 'smt', 'just', 'smt']",NA,NA,NA,NA,NA
"4895",4.72e+17,"29/05/2014",19:33:10,8,257465867,"I can smell the weekends already.... :D","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","i can smell the weekends already d","['i', 'can', 'smell', 'the', 'weekends', 'already', 'd']",NA,NA,NA,NA,NA
"4896",4.72e+17,"29/05/2014",18:41:39,8,257465867,"@FirliSani chey chey smell like gaji da masok gitu?!! Hahaha","['firlisani']","[]","[]","Central Region, Singapore","[]","[]","Singapore","chey chey smell like gaji da masok gitu hahaha","['chey', 'chey', 'smell', 'like', 'gaji', 'da', 'masok', 'gitu', 'hahaha']",NA,NA,"chey","chey",NA
"4897",4.72e+17,"29/05/2014",14:21:02,8,19656380,"@thexaxix omg. Delicious but is milk really such a ""clean"" smell? (If you'd said a Drumstick lolly instead I would have flown straight back)","['thexaxix']","[]","[]","Central Region, Singapore","[]","[]","Singapore","omg delicious but is milk really such a clean smell if youd said a drumstick lolly instead i would have flown straight back","['omg', 'delicious', 'but', 'is', 'milk', 'really', 'such', 'a', 'clean', 'smell', 'if', 'youd', 'said', 'a', 'drumstick', 'lolly', 'instead', 'i', 'would', 'have', 'flown', 'straight', 'back']",NA,NA,"clean","clean",NA
"4898",4.72e+17,"29/05/2014",11:30:04,8,1414891009,"fucking fish curry splatter on my shirt. make me smell like smelly Indian. íÁŒôŒÖŒçíÁŒôŒÖŒçíÁŒôŒÖŒç","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","fucking fish curry splatter on my shirt make me smell like smelly indian","['fucking', 'fish', 'curry', 'splatter', 'on', 'my', 'shirt', 'make', 'me', 'smell', 'like', 'smelly', 'indian']",NA,"indian","me","indian me",NA
"4899",4.72e+17,"29/05/2014",08:28:58,8,850508713,"FASTER REACH YCK LEH ! I CANNOT TAKE THE SMELL","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","faster reach yck leh i cannot take the smell","['faster', 'reach', 'yck', 'leh', 'i', 'cannot', 'take', 'the', 'smell']",NA,NA,NA,NA,NA
"4900",4.72e+17,"29/05/2014",00:35:24,8,871375914,"I miss your smell, it's so addictive ..","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","i miss your smell its so addictive","['i', 'miss', 'your', 'smell', 'its', 'so', 'addictive']",NA,NA,"your","your",NA
"4901",4.72e+17,"29/05/2014",00:16:58,8,220535130,"I smell weekend íÁŒôŒÍŒ€íÁŒôŒÍŒ€íÁŒôŒÍŒ€","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","i smell weekend","['i', 'smell', 'weekend']",NA,NA,NA,NA,NA
"4902",4.72e+17,"28/05/2014",23:57:34,8,1070050280,"@NicholasPwi @anyabeh @Xin2311 no wonder my room got bazhang smell","['nicholaspwi', 'anyabeh', 'xin2311']","[]","[]","North Region, Singapore","[]","[]","Singapore","no wonder my room got bazhang smell","['no', 'wonder', 'my', 'room', 'got', 'bazhang', 'smell']",NA,NA,"bazhang","bazhang",NA
"4903",4.72e+17,"28/05/2014",22:38:52,8,251080236,"this guy beside me smell so good omg","[]","[]","[]","North-East Region, Singapore","[]","[]","Singapore","this guy beside me smell so good omg","['this', 'guy', 'beside', 'me', 'smell', 'so', 'good', 'omg']",NA,NA,"me","me",NA
"4904",4.72e+17,"28/05/2014",21:29:16,8,499654626,"idky but I like th smell of th toner. omg I'm so weird","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","idky but i like th smell of th toner omg im so weird","['idky', 'but', 'i', 'like', 'th', 'smell', 'of', 'th', 'toner', 'omg', 'im', 'so', 'weird']",NA,NA,NA,NA,NA
"4905",4.72e+17,"28/05/2014",21:18:50,8,232521070,"I smell like Gaga íÁŒôŒÖŒ‰","[]","[]","[]","North-East Region, Singapore","[]","[]","Singapore","i smell like gaga","['i', 'smell', 'like', 'gaga']",NA,NA,NA,NA,NA
"4906",4.72e+17,"28/05/2014",20:47:41,8,232521070,"Will be back for you. I'm sure, cause you smell too good! But expensive íÁŒôŒÖŒ_ pic.twitter.com/468ULfMoiS","[]","[]","[]","North-East Region, Singapore","['https://pbs.twimg.com/media/BouUiXxIIAETxj5.jpg']","[]","Singapore","will be back for you im sure cause you smell too good but expensive  pic twitter com468ulfmois","['will', 'be', 'back', 'for', 'you', 'im', 'sure', 'cause', 'you', 'smell', 'too', 'good', 'but', 'expensive', 'pic', 'twitter', 'com468ulfmois']",NA,NA,NA,NA,NA
"4907",4.72e+17,"28/05/2014",19:17:22,8,80490254,"I can smell awesome dinner being cooked by mum in the kitchen. I can't handle this torture so I'm leaving my house earlier than normal. íÁŒôŒÖŒæ","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","i can smell awesome dinner being cooked by mum in the kitchen i cant handle this torture so im leaving my house earlier than normal","['i', 'can', 'smell', 'awesome', 'dinner', 'being', 'cooked', 'by', 'mum', 'in', 'the', 'kitchen', 'i', 'cant', 'handle', 'this', 'torture', 'so', 'im', 'leaving', 'my', 'house', 'earlier', 'than', 'normal']",NA,NA,NA,NA,NA
"4908",4.72e+17,"28/05/2014",19:00:30,8,871375914,"Your smell is so comforting ..","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","your smell is so comforting","['your', 'smell', 'is', 'so', 'comforting']",NA,NA,"your","your",NA
"4909",4.72e+17,"28/05/2014",13:24:55,8,334003365,"Smell some leather tonight í¢ŒùŒ_í¿ŒŸŒèíÁŒôŒÍŒ_íÁŒôŒÍŒìíÁŒôŒÍŒ»íÁŒôŒÍŒ_","[]","[]","[]","West Region, Singapore","[]","[]","Singapore","smell some leather tonight","['smell', 'some', 'leather', 'tonight']",NA,NA,NA,NA,NA
"4910",4.71e+17,"28/05/2014",10:29:56,8,66649556,"Sociology class ended! My classmate who was sitting beside me smell so heavenly, lol. Strong perfume or maybe shampoo..","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","sociology class ended my classmate who was sitting beside me smell so heavenly lol strong perfume or maybe shampoo","['sociology', 'class', 'ended', 'my', 'classmate', 'who', 'was', 'sitting', 'beside', 'me', 'smell', 'so', 'heavenly', 'lol', 'strong', 'perfume', 'or', 'maybe', 'shampoo']",NA,NA,"me","me",NA
"4911",4.71e+17,"28/05/2014",06:36:25,8,200123003,"Ah the smell of cocoa first thing in the morning.","[]","[]","[]","West Region, Singapore","[]","[]","Singapore","ah the smell of cocoa first thing in the morning","['ah', 'the', 'smell', 'of', 'cocoa', 'first', 'thing', 'in', 'the', 'morning']","cocoa",NA,NA,"cocoa",NA
"4912",4.71e+17,"28/05/2014",01:22:58,8,480300342,"í¢ŒÖŒ_í¿ŒŸŒè I can finally smell again","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","i can finally smell again","['i', 'can', 'finally', 'smell', 'again']",NA,NA,"finally","finally",NA
"4913",4.71e+17,"27/05/2014",23:51:24,8,371492553,"Just few more steps to freedom ! Yes I can smell it íÁŒôŒÖŒ†íÁŒôŒÖŒ†","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","just few more steps to freedom yes i can smell it","['just', 'few', 'more', 'steps', 'to', 'freedom', 'yes', 'i', 'can', 'smell', 'it']",NA,NA,NA,NA,NA
"4914",4.71e+17,"27/05/2014",23:43:22,8,627131869,"you would probably smell really nice","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","you would probably smell really nice","['you', 'would', 'probably', 'smell', 'really', 'nice']",NA,NA,NA,NA,NA
"4915",4.71e+17,"27/05/2014",23:11:12,8,120108610,"@wsauyeong then you should consider dropping out of the trend! But i'm sure you smell nice í¢ŒìŒëí¿ŒŸŒè","['wsauyeong']","[]","[]","North Region, Singapore","[]","[]","Singapore","then you should consider dropping out of the trend but im sure you smell nice","['then', 'you', 'should', 'consider', 'dropping', 'out', 'of', 'the', 'trend', 'but', 'im', 'sure', 'you', 'smell', 'nice']",NA,NA,NA,NA,NA
"4916",4.71e+17,"27/05/2014",21:56:11,8,190967453,"@LeonCrayon hahaha fucked up sia. Later must demolish the lift cos the smell too strong","['leoncrayon']","[]","[]","West Region, Singapore","[]","[]","Singapore","hahaha fucked up sia later must demolish the lift cos the smell too strong","['hahaha', 'fucked', 'up', 'sia', 'later', 'must', 'demolish', 'the', 'lift', 'cos', 'the', 'smell', 'too', 'strong']",NA,NA,NA,NA,NA
"4917",4.71e+17,"27/05/2014",21:13:08,8,131072860,"I dont like the smell of taxis. I feel like throwing up  :(((","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","i dont like the smell of taxis i feel like throwing up","['i', 'dont', 'like', 'the', 'smell', 'of', 'taxis', 'i', 'feel', 'like', 'throwing', 'up']",NA,NA,NA,NA,NA
"4918",4.71e+17,"27/05/2014",18:56:49,8,232521070,"@tyleroakley I hope you remember me, bc I was the one who said ""Sorry if I smell"" íÁŒôŒÖŒ‰íÁŒôŒÖŒ‰íÁŒôŒ»Œ_ pic.twitter.com/TcOkSLRkea","['tyleroakley']","[]","[]","North-East Region, Singapore","['https://pbs.twimg.com/media/Booxkp-IAAAqisl.jpg']","[]","Singapore","i hope you remember me bc i was the one who said sorry if i smell  pic twitter comtcokslrkea","['i', 'hope', 'you', 'remember', 'me', 'bc', 'i', 'was', 'the', 'one', 'who', 'said', 'sorry', 'if', 'i', 'smell', 'pic', 'twitter', 'comtcokslrkea']",NA,NA,NA,NA,NA
"4919",4.71e+17,"27/05/2014",18:42:10,8,173668559,"OMG I NEED YOUR SMELL RIGHT NOWWW!!! ><","[]","[]","[]","West Region, Singapore","[]","[]","Singapore","omg i need your smell right nowww","['omg', 'i', 'need', 'your', 'smell', 'right', 'nowww']",NA,NA,"your","your",NA
"4920",4.71e+17,"27/05/2014",17:42:30,8,2512535762,"Eating asparagus makes my pee smell funny.","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","eating asparagus makes my pee smell funny","['eating', 'asparagus', 'makes', 'my', 'pee', 'smell', 'funny']",NA,NA,"pee","pee",NA
"4921",4.71e+17,"27/05/2014",14:55:09,8,911858702,"The worse thing in life is seating beside Indians. Originally came from India. Their smell one kind liaoíÁŒôŒÖŒÁíÁŒôŒÖŒ_","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","the worse thing in life is seating beside indians originally came from india their smell one kind liao","['the', 'worse', 'thing', 'in', 'life', 'is', 'seating', 'beside', 'indians', 'originally', 'came', 'from', 'india', 'their', 'smell', 'one', 'kind', 'liao']",NA,NA,"their","their",NA
